Country,Continent,ISO_Code,Level,gdlcode,Region,hdi_2022
China,Asia/Pacific,CHN,Subnat,CHNr105,Inner Mongolia,0.798
China,Asia/Pacific,CHN,Subnat,CHNr110,Jiangsu,0.827
China,Asia/Pacific,CHN,Subnat,CHNr114,Jiangxi,0.768
China,Asia/Pacific,CHN,Subnat,CHNr107,Jilin,0.777
China,Asia/Pacific,CHN,Subnat,CHNr106,Liaoning,0.794
China,Asia/Pacific,CHN,Subnat,CHNr130,Ningxia,0.764
China,Asia/Pacific,CHN,Subnat,CHNr129,Qinghai,0.719
China,Asia/Pacific,CHN,Subnat,CHNr127,Shaanxi,0.792
China,Asia/Pacific,CHN,Subnat,CHNr115,Shandong,0.789
China,Asia/Pacific,CHN,Subnat,CHNr109,Shanghai,0.895
China,Asia/Pacific,CHN,Subnat,CHNr104,Shanxi,0.791
China,Asia/Pacific,CHN,Subnat,CHNr123,Sichuan,0.762
China,Asia/Pacific,CHN,Subnat,CHNr102,Tianjin,0.858
China,Asia/Pacific,CHN,Subnat,CHNr126,Tibet,0.648
China,Asia/Pacific,CHN,Subnat,CHNr131,Xinjiang,0.762
China,Asia/Pacific,CHN,Subnat,CHNr125,Yunnan,0.729
China,Asia/Pacific,CHN,Subnat,CHNr111,Zhejiang,0.814
Colombia,America,COL,National,COLt,Total,0.758
Colombia,America,COL,Subnat,COLr129,Amazonas,0.708
Colombia,America,COL,Subnat,COLr101,Antioquia (incl Medellin),0.763
Colombia,America,COL,Subnat,COLr125,Arauca,0.731
Colombia,America,COL,Subnat,COLr102,Atlantico (incl Barranquilla),0.777
Colombia,America,COL,Subnat,COLr103,Bogota D.C.,0.804
Colombia,America,COL,Subnat,COLr104,Bolivar (Sur and Norte),0.747
Colombia,America,COL,Subnat,COLr105,Boyaca,0.751
Colombia,America,COL,Subnat,COLr106,Caldas,0.769
Colombia,America,COL,Subnat,COLr107,Caqueta,0.708
Colombia,America,COL,Subnat,COLr126,Casanare,0.741
Colombia,America,COL,Subnat,COLr108,Cauca,0.71
Colombia,America,COL,Subnat,COLr109,Cesar,0.72
Colombia,America,COL,Subnat,COLr112,Choco,0.687
Colombia,America,COL,Subnat,COLr110,Cordoba,0.707
Colombia,America,COL,Subnat,COLr111,Cundinamarca,0.765
Colombia,America,COL,Subnat,COLr130,Guainja,0.661
Colombia,America,COL,Subnat,COLr114,Guajira,0.687
Colombia,America,COL,Subnat,COLr131,Guaviare,0.746
Colombia,America,COL,Subnat,COLr113,Huila,0.717
Colombia,America,COL,Subnat,COLr115,Magdalena,0.717
Colombia,America,COL,Subnat,COLr116,Meta,0.769
Colombia,America,COL,Subnat,COLr117,Narino,0.713
Colombia,America,COL,Subnat,COLr118,Norte de Santander,0.74
Colombia,America,COL,Subnat,COLr127,Putumayo,0.708
Colombia,America,COL,Subnat,COLr119,Quindio,0.775
Colombia,America,COL,Subnat,COLr120,Risaralda,0.752
Colombia,America,COL,Subnat,COLr128,San Andres,0.78
Colombia,America,COL,Subnat,COLr121,Santander,0.768
Colombia,America,COL,Subnat,COLr122,Sucre,0.734
Colombia,America,COL,Subnat,COLr123,Tolima,0.737
Colombia,America,COL,Subnat,COLr124,Valle (incl Cali),0.782
Colombia,America,COL,Subnat,COLr132,Vaupis,0.631
Colombia,America,COL,Subnat,COLr133,Vichada,0.745
Comoros,Africa,COM,National,COMt,Total,0.586
Comoros,Africa,COM,Subnat,COMr103,Anjouan (Ndzouani),0.56
Comoros,Africa,COM,Subnat,COMr101,Grande Comore (Ngazidja),0.607
Comoros,Africa,COM,Subnat,COMr102,Moheli,0.603
"Congo, Dem. Rep.",Africa,COD,National,CODt,Total,0.481
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr103,Bandundu,0.458
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr102,Bas-Congo,0.481
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr104,Equateur,0.456
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr111,Kasai Occidental,0.403
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr110,Kasai Oriental,0.449
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr109,Katanga,0.467
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr101,Kinshasa,0.582
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr108,Maniema,0.43
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr106,Nord-Kivu,0.504
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr105,Orientale,0.468
"Congo, Dem. Rep.",Africa,COD,Subnat,CODr107,Sud-Kivu,0.492
"Congo, Rep.",Africa,COG,National,COGt,Total,0.593
"Congo, Rep.",Africa,COG,Subnat,COGr204, Bouenza,0.511
"Congo, Rep.",Africa,COG,Subnat,COGr211, Brazzaville,0.649
"Congo, Rep.",Africa,COG,Subnat,COGr207, Cuvette,0.561
"Congo, Rep.",Africa,COG,Subnat,COGr208, Cuvette Ouest,0.49
"Congo, Rep.",Africa,COG,Subnat,COGr201, Kouilou,0.479
"Congo, Rep.",Africa,COG,Subnat,COGr203, Lekoumou,0.48
"Congo, Rep.",Africa,COG,Subnat,COGr210, Likouala,0.506
"Congo, Rep.",Africa,COG,Subnat,COGr202, Niari,0.549
"Congo, Rep.",Africa,COG,Subnat,COGr206, Plateaux,0.522
"Congo, Rep.",Africa,COG,Subnat,COGr212, Pointe Noire,0.639
"Congo, Rep.",Africa,COG,Subnat,COGr205, Pool,0.464
"Congo, Rep.",Africa,COG,Subnat,COGr209, Sangha,0.498
Costa Rica,America,CRI,National,CRIt,Total,0.806
Costa Rica,America,CRI,Subnat,CRIr102,Alajuela,0.8
Costa Rica,America,CRI,Subnat,CRIr103,Cartago,0.803
Costa Rica,America,CRI,Subnat,CRIr105,Guanacaste,0.79
Costa Rica,America,CRI,Subnat,CRIr104,Heredia,0.833
Costa Rica,America,CRI,Subnat,CRIr107,Limon,0.765
Costa Rica,America,CRI,Subnat,CRIr106,Puntarenas,0.783
Costa Rica,America,CRI,Subnat,CRIr101,San Jose,0.824
Cote d'Ivoire,Africa,CIV,National,CIVt,Total,0.534
Cote d'Ivoire,Africa,CIV,Subnat,CIVr101,Abidjan,0.569
Cote d'Ivoire,Africa,CIV,Subnat,CIVr103,Bas Sassandra,0.52
Cote d'Ivoire,Africa,CIV,Subnat,CIVr104,Comoe,0.582
Cote d'Ivoire,Africa,CIV,Subnat,CIVr105,Denguele,0.44
Cote d'Ivoire,Africa,CIV,Subnat,CIVr106,Goh-Djiboua,0.551
Cote d'Ivoire,Africa,CIV,Subnat,CIVr107,Lacs,0.542
Cote d'Ivoire,Africa,CIV,Subnat,CIVr108,Lagunes,0.566
Cote d'Ivoire,Africa,CIV,Subnat,CIVr109,Montagnes,0.492
Cote d'Ivoire,Africa,CIV,Subnat,CIVr110,Sassandra-Marahoue,0.512
Cote d'Ivoire,Africa,CIV,Subnat,CIVr111,Savanes,0.471
Cote d'Ivoire,Africa,CIV,Subnat,CIVr112,Vallee du Bandama,0.554
Cote d'Ivoire,Africa,CIV,Subnat,CIVr113,Woroba,0.423
Cote d'Ivoire,Africa,CIV,Subnat,CIVr102,Yamoussoukro,0.619
Cote d'Ivoire,Africa,CIV,Subnat,CIVr114,Zanzan,0.491
Croatia,Europe,HRV,National,HRVt,Total,0.878
Croatia,Europe,HRV,Subnat,HRVr101,City of Zagreb,0.938
Croatia,Europe,HRV,Subnat,HRVr107,County of Bjelovar-Bilogora,0.835
Croatia,Europe,HRV,Subnat,HRVr110,County of Brod-Posavina,0.828
Croatia,Europe,HRV,Subnat,HRVr121,County of Dubrovnik-Neretva,0.887
Croatia,Europe,HRV,Subnat,HRVr120,County of Istria,0.896
Croatia,Europe,HRV,Subnat,HRVr113,County of Karlovac,0.85
Croatia,Europe,HRV,Subnat,HRVr105,County of Koprivnica-Krizevc,0.847
Croatia,Europe,HRV,Subnat,HRVr103,County of Krapina-Zagorje,0.836
Croatia,Europe,HRV,Subnat,HRVr116,County of Lika-Senj,0.842
Croatia,Europe,HRV,Subnat,HRVr106,County of Medimurje,0.856
Croatia,Europe,HRV,Subnat,HRVr111,County of Osijek-Baranja,0.857
Croatia,Europe,HRV,Subnat,HRVr109,County of Pozega-Slavonia,0.825
Croatia,Europe,HRV,Subnat,HRVr115,County of Primorje-Gorski Kotar,0.906
Croatia,Europe,HRV,Subnat,HRVr118,County of Sibenik-Knin,0.853
Croatia,Europe,HRV,Subnat,HRVr114,County of Sisak-Moslavina,0.844
Croatia,Europe,HRV,Subnat,HRVr119,County of Split-Dalmatia,0.871
Croatia,Europe,HRV,Subnat,HRVr104,County of Varazdin,0.862
Croatia,Europe,HRV,Subnat,HRVr108,County of Virovitica-Podravina,0.818
Croatia,Europe,HRV,Subnat,HRVr112,County of Vukovar-Srijem,0.828
Croatia,Europe,HRV,Subnat,HRVr117,County of Zadar,0.86
Croatia,Europe,HRV,Subnat,HRVr102,County of Zagreb,0.86
Cuba,America,CUB,National,CUBt,Total,0.764
Cuba,America,CUB,Subnat,CUBr103,C. Habana,0.813
Cuba,America,CUB,Subnat,CUBr109,Camaguey,0.74
Cuba,America,CUB,Subnat,CUBr108,Ciego de Avila,0.764
Cuba,America,CUB,Subnat,CUBr106,Cienfuegos,0.763
Cuba,America,CUB,Subnat,CUBr112,Granma,0.737
Cuba,America,CUB,Subnat,CUBr114,Guantanamo,0.768
Cuba,America,CUB,Subnat,CUBr111,Holguin,0.742
Cuba,America,CUB,Subnat,CUBr115,Isla,0.802
Cuba,America,CUB,Subnat,CUBr110,Las Tunas,0.736
Cuba,America,CUB,Subnat,CUBr104,Matanzas,0.769
Cuba,America,CUB,Subnat,CUBr101,Pinar del Rio,0.756
Cuba,America,CUB,Subnat,CUBr102,Prov. Habana,0.777
Cuba,America,CUB,Subnat,CUBr107,S.Spiritus,0.748
Cuba,America,CUB,Subnat,CUBr113,Santiago de Cuba,0.764
Cuba,America,CUB,Subnat,CUBr105,Villa Clara,0.748
Cyprus,Europe,CYP,National,CYPt,Total,0.907
Czechia,Europe,CZE,National,CZEt,Total,0.895
Czechia,Europe,CZE,Subnat,CZEr106,Jihovychod,0.903
Czechia,Europe,CZE,Subnat,CZEr103,Jihozapad,0.878
Czechia,Europe,CZE,Subnat,CZEr108,Moravskoslezsko,0.863
Czechia,Europe,CZE,Subnat,CZEr101,Praha,0.965
Czechia,Europe,CZE,Subnat,CZEr105,Severovychod,0.871
Czechia,Europe,CZE,Subnat,CZEr104,Severozapad,0.835
Czechia,Europe,CZE,Subnat,CZEr102,Stredni Cechy,0.85
Czechia,Europe,CZE,Subnat,CZEr107,Stredni Morava,0.881
Denmark,Europe,DNK,National,DNKt,Total,0.952
Denmark,Europe,DNK,Subnat,DNKr101,Hovedstaden,0.97
Denmark,Europe,DNK,Subnat,DNKr104,Midtjylland,0.948
Denmark,Europe,DNK,Subnat,DNKr105,Nordjylland,0.931
Denmark,Europe,DNK,Subnat,DNKr102,Sjaelland,0.918
Denmark,Europe,DNK,Subnat,DNKr103,Syddanmark,0.937
Djibouti,Africa,DJI,National,DJIt,Total,0.515
Djibouti,Africa,DJI,Subnat,DJIr101,Djibouti,0.522
Djibouti,Africa,DJI,Subnat,DJIr102,Other Districts,0.473
Dominica,America,DMA,National,DMAt,Total,0.74
Dominican Republic,America,DOM,National,DOMt,Total,0.766
Dominican Republic,America,DOM,Subnat,DOMr101,"Region 0 (Distrito Nacional, Santo Domingo, Monte Plata)",0.781
Dominican Republic,America,DOM,Subnat,DOMr102,"Region I (Peravia, San Cristobal, San Jose de Ocoa, Azua)",0.762
Dominican Republic,America,DOM,Subnat,DOMr103,"Region II (Espaillat, Puerto Plata, Santiago)",0.759
Dominican Republic,America,DOM,Subnat,DOMr104,"Region III (Duarte, Maria Trinidad Sanchez, Salcedo, Samana)",0.762
Dominican Republic,America,DOM,Subnat,DOMr105,"Region IV (Independencia, Bahoruco, Barahona, Pedernales)",0.754
Dominican Republic,America,DOM,Subnat,DOMr106,"Region V (El Seibo, La Altagracia, La Romana, San Pedro de Macoris, Hato Mayor)",0.75
Dominican Republic,America,DOM,Subnat,DOMr107,"Region VI (San Juan, Elias Pina)",0.733
Dominican Republic,America,DOM,Subnat,DOMr108,"Region VII (Dajabon, Monte Cristi, Santiago Rodriguez, Valverde)",0.74
Dominican Republic,America,DOM,Subnat,DOMr109,"Region VIII (La Vega, Monsenor Nouel, Sanchez Ramirez)",0.765
Ecuador,America,ECU,National,ECUt,Total,0.765
Ecuador,America,ECU,Subnat,ECUr101,Coste,0.763
Ecuador,America,ECU,Subnat,ECUr103,Oriente,0.728
Ecuador,America,ECU,Subnat,ECUr102,Sierra,0.778
"Egypt, Arab Rep.",Africa,EGY,National,EGYt,Total,0.728
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr102,Alexandria,0.777
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr118,Assuit,0.673
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr121,Aswan,0.722
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr112,Behera,0.715
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr115,Beni Suef,0.694
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr101,Cairo,0.777
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr106,Dakahlia,0.745
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr105,Damietta,0.754
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr116,Fayoum,0.698
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr122,"Frontier governorates (Red Sea, New Valley, Matroh, North Sainai, South Sainai)",0.735
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr110,Gharbia,0.74
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr114,Giza,0.73
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr113,Ismailia,0.742
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr109,Kafr El-Sheikh,0.732
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr108,Kalyubia,0.732
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr111,Menoufia,0.748
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr117,Menya,0.686
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr103,Port Said,0.795
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr120,Qena,0.705
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr107,Sharkia,0.727
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr119,Souhag,0.682
"Egypt, Arab Rep.",Africa,EGY,Subnat,EGYr104,Suez,0.781
El Salvador,America,SLV,National,SLVt,Total,0.674
El Salvador,America,SLV,Subnat,SLVr102,Central I,0.711
El Salvador,America,SLV,Subnat,SLVr103,Central II,0.641
El Salvador,America,SLV,Subnat,SLVr101,Occidental,0.644
El Salvador,America,SLV,Subnat,SLVr104,Oriental,0.631
Equatorial Guinea,Africa,GNQ,National,GNQt,Total,0.65
Equatorial Guinea,Africa,GNQ,Subnat,GNQr101,"Annobon, Bioko",0.782
Equatorial Guinea,Africa,GNQ,Subnat,GNQr102,Centro Sur,0.555
Equatorial Guinea,Africa,GNQ,Subnat,GNQr103,Kie Ntem,0.581
Equatorial Guinea,Africa,GNQ,Subnat,GNQr104,Litoral,0.691
Equatorial Guinea,Africa,GNQ,Subnat,GNQr105,Wele Nzas,0.533
Eritrea,Africa,ERI,National,ERIt,Total,0.493
Eritrea,Africa,ERI,Subnat,ERIr104,Anseba,0.45
Eritrea,Africa,ERI,Subnat,ERIr106,Debub,0.469
Eritrea,Africa,ERI,Subnat,ERIr101,Debubawi Keih Bahri,0.493
Eritrea,Africa,ERI,Subnat,ERIr105,Gash-Barka,0.37
Eritrea,Africa,ERI,Subnat,ERIr102,Maekel,0.678
Eritrea,Africa,ERI,Subnat,ERIr103,Semenawi Keih Bahri,0.4
Estonia,Europe,EST,National,ESTt,Total,0.899
Estonia,Europe,EST,Subnat,ESTr103,Kesk-Eesti,0.838
Estonia,Europe,EST,Subnat,ESTr104,Kirde-Eesti,0.857
Estonia,Europe,EST,Subnat,ESTr102,Laane-Eesti,0.855
Estonia,Europe,EST,Subnat,ESTr105,Louna-Eesti,0.873
Estonia,Europe,EST,Subnat,ESTr101,Pohja-Eesti,0.941
Eswatini,Africa,SWZ,National,SWZt,Total,0.61
Eswatini,Africa,SWZ,Subnat,SWZr101,Hhohho,0.625
Eswatini,Africa,SWZ,Subnat,SWZr104,Lubombo,0.609
Eswatini,Africa,SWZ,Subnat,SWZr102,Manzini,0.596
Eswatini,Africa,SWZ,Subnat,SWZr103,Shiselweni,0.604
Ethiopia,Africa,ETH,National,ETHt,Total,0.492
Ethiopia,Africa,ETH,Subnat,ETHr110,Addis,0.717
Ethiopia,Africa,ETH,Subnat,ETHr102,Affar,0.437
Ethiopia,Africa,ETH,Subnat,ETHr103,Amhara,0.474
Ethiopia,Africa,ETH,Subnat,ETHr106,Ben-Gumz,0.484
Ethiopia,Africa,ETH,Subnat,ETHr111,Dire Dawa,0.572
Ethiopia,Africa,ETH,Subnat,ETHr108,Gambela,0.569
Ethiopia,Africa,ETH,Subnat,ETHr109,Harari,0.588
Ethiopia,Africa,ETH,Subnat,ETHr104,Oromiya,0.476
Ethiopia,Africa,ETH,Subnat,ETHr107,SNNP,0.497
Ethiopia,Africa,ETH,Subnat,ETHr105,Somali,0.442
Ethiopia,Africa,ETH,Subnat,ETHr101,Tigray,0.517
Fiji,Asia/Pacific,FJI,National,FJIt,Total,0.729
Fiji,Asia/Pacific,FJI,Subnat,FJIr108,Ba,0.734
Fiji,Asia/Pacific,FJI,Subnat,FJIr106,"Cakaudrove, Bua",0.686
Fiji,Asia/Pacific,FJI,Subnat,FJIr105,"Kadavu, Lau, Lomaiviti, Rotuma",0.68
Fiji,Asia/Pacific,FJI,Subnat,FJIr107,Macuata,0.719
Fiji,Asia/Pacific,FJI,Subnat,FJIr109,Nadroga or Navosa,0.697
Fiji,Asia/Pacific,FJI,Subnat,FJIr101,Naitasiri,0.744
Fiji,Asia/Pacific,FJI,Subnat,FJIr110,Ra,0.676
Fiji,Asia/Pacific,FJI,Subnat,FJIr102,Rewa,0.731
Fiji,Asia/Pacific,FJI,Subnat,FJIr103,"Serua, Namosi",0.703
Fiji,Asia/Pacific,FJI,Subnat,FJIr104,Tailevu,0.719
Finland,Europe,FIN,National,FINt,Total,0.942
Finland,Europe,FIN,Subnat,FINr105,Aland,0.937
Finland,Europe,FIN,Subnat,FINr103,Etela-Suomi,0.932
Finland,Europe,FIN,Subnat,FINr102,Helsinki-Uusimaa,0.961
Finland,Europe,FIN,Subnat,FINr101,Lansi-Suomi,0.936
Finland,Europe,FIN,Subnat,FINr104,Pohjois-ja Ita-Suomi,0.929
France,Europe,FRA,National,FRAt,Total,0.91
France,Europe,FRA,Subnat,FRAr110,Alsace,0.904
France,Europe,FRA,Subnat,FRAr115,Aquitaine,0.907
France,Europe,FRA,Subnat,FRAr119,Auvergne,0.889
France,Europe,FRA,Subnat,FRAr106,Basse-Normandie,0.881
France,Europe,FRA,Subnat,FRAr107,Bourgogne,0.886
France,Europe,FRA,Subnat,FRAr113,Bretagne,0.903
France,Europe,FRA,Subnat,FRAr105,Centre,0.885
France,Europe,FRA,Subnat,FRAr102,Champagne-Ardenne,0.883
France,Europe,FRA,Subnat,FRAr122,Corse,0.864
France,Europe,FRA,Subnat,FRAr111,Franche-Comte,0.887
France,Europe,FRA,Subnat,FRAr127,French Guyana,0.79
France,Europe,FRA,Subnat,FRAr125,Guadeloupe,0.86
France,Europe,FRA,Subnat,FRAr104,Haute-Normandie,0.892
France,Europe,FRA,Subnat,FRAr101,Ile de France,0.956
France,Europe,FRA,Subnat,FRAr120,Languedoc-Roussillon,0.893
France,Europe,FRA,Subnat,FRAr117,Limousin,0.886
France,Europe,FRA,Subnat,FRAr109,Lorraine,0.878
France,Europe,FRA,Subnat,FRAr126,Martinique,0.854
France,Europe,FRA,Subnat,FRAr129,Mayotte,0.78
France,Europe,FRA,Subnat,FRAr116,Midi-Pyrenees,0.91
France,Europe,FRA,Subnat,FRAr108,Nord,0.888
France,Europe,FRA,Subnat,FRAr112,Pays de la Loire,0.905
France,Europe,FRA,Subnat,FRAr103,Picardie,0.87
France,Europe,FRA,Subnat,FRAr114,Poitou-Charentes,0.891
France,Europe,FRA,Subnat,FRAr121,Provence-Alpes-Cote dAzur,0.912
France,Europe,FRA,Subnat,FRAr128,Reunion,0.848
France,Europe,FRA,Subnat,FRAr118,Rhone-Alpes,0.923
Gabon,Africa,GAB,National,GABt,Total,0.693
Gabon,Africa,GAB,Subnat,GABr101,Estuaire,0.716
Gabon,Africa,GAB,Subnat,GABr102,Haut Ogooue,0.668
Gabon,Africa,GAB,Subnat,GABr110,Libreville-Port Gentil,0.688
Gabon,Africa,GAB,Subnat,GABr103,Moyen Ogooue,0.653
Gabon,Africa,GAB,Subnat,GABr104,Ngounie,0.625
Gabon,Africa,GAB,Subnat,GABr105,Nyanga,0.633
Gabon,Africa,GAB,Subnat,GABr106,Ogooue Ivindo,0.595
Gabon,Africa,GAB,Subnat,GABr107,Ogooue Lolo,0.628
Gabon,Africa,GAB,Subnat,GABr108,Ogooue Maritime,0.703
Gabon,Africa,GAB,Subnat,GABr109,Woleu Ntem,0.651
"Gambia, The",Africa,GMB,National,GMBt,Total,0.495
"Gambia, The",Africa,GMB,Subnat,GMBr101,Banjul,0.54
"Gambia, The",Africa,GMB,Subnat,GMBr108,Basse,0.421
"Gambia, The",Africa,GMB,Subnat,GMBr103,Brikama,0.524
"Gambia, The",Africa,GMB,Subnat,GMBr107,Janjabureh,0.385
"Gambia, The",Africa,GMB,Subnat,GMBr102,Kanifing,0.548
"Gambia, The",Africa,GMB,Subnat,GMBr105,Kerewan,0.445
"Gambia, The",Africa,GMB,Subnat,GMBr106,Kuntaur,0.337
"Gambia, The",Africa,GMB,Subnat,GMBr104,Mansakonko,0.438
Georgia,Europe,GEO,National,GEOt,Total,0.814
Georgia,Europe,GEO,Subnat,GEOr102,Ajaria,0.819
Georgia,Europe,GEO,Subnat,GEOr103,Guria,0.771
Georgia,Europe,GEO,Subnat,GEOr104,Imereti Racha-Lochkhumi Kvemo Svaneti,0.813
Georgia,Europe,GEO,Subnat,GEOr105,Kakheti,0.769
Georgia,Europe,GEO,Subnat,GEOr106,Kvemo Kartli,0.796
Georgia,Europe,GEO,Subnat,GEOr107,Mtskheta-Mtianeti,0.757
Georgia,Europe,GEO,Subnat,GEOr108,Samegrelo-Zemo Svateni,0.777
Georgia,Europe,GEO,Subnat,GEOr109,Samtskhe-Javakheti,0.787
Georgia,Europe,GEO,Subnat,GEOr110,Shida Kartli,0.792
Georgia,Europe,GEO,Subnat,GEOr111,Tbilisi,0.836
Germany,Europe,DEU,National,DEUt,Total,0.95
Germany,Europe,DEU,Subnat,DEUr101,Baden-Wurttemberg,0.963
Germany,Europe,DEU,Subnat,DEUr102,Bayern,0.958
Germany,Europe,DEU,Subnat,DEUr103,Berlin,0.967
Germany,Europe,DEU,Subnat,DEUr104,Brandenburg,0.926
Germany,Europe,DEU,Subnat,DEUr105,Bremen,0.954
Germany,Europe,DEU,Subnat,DEUr106,Hamburg,0.975
Germany,Europe,DEU,Subnat,DEUr107,Hessen,0.954
Germany,Europe,DEU,Subnat,DEUr108,Mecklenburg-Vorpommern,0.922
Germany,Europe,DEU,Subnat,DEUr109,Niedersachsen,0.936
Germany,Europe,DEU,Subnat,DEUr110,Nordrhein-Westfalen,0.946
Germany,Europe,DEU,Subnat,DEUr111,Rheinland-Pfalz,0.938
Germany,Europe,DEU,Subnat,DEUr112,Saarland,0.934
Germany,Europe,DEU,Subnat,DEUr113,Sachsen,0.944
Germany,Europe,DEU,Subnat,DEUr114,Sachsen-Anhalt,0.921
Germany,Europe,DEU,Subnat,DEUr115,Schleswig-Holstein,0.929
Germany,Europe,DEU,Subnat,DEUr116,Thuringen,0.928
Ghana,Africa,GHA,National,GHAt,Total,0.602
Ghana,Africa,GHA,Subnat,GHAr106,Ashanti,0.618
Ghana,Africa,GHA,Subnat,GHAr107,Brong Ahafo,0.591
Ghana,Africa,GHA,Subnat,GHAr102,Central,0.612
Ghana,Africa,GHA,Subnat,GHAr105,Eastern,0.622
Ghana,Africa,GHA,Subnat,GHAr103,Greater Accra,0.67
Ghana,Africa,GHA,Subnat,GHAr108,Northern,0.496
Ghana,Africa,GHA,Subnat,GHAr110,Upper East,0.565
Ghana,Africa,GHA,Subnat,GHAr109,Upper West,0.536
Ghana,Africa,GHA,Subnat,GHAr104,Volta,0.603
Ghana,Africa,GHA,Subnat,GHAr101,Western,0.611
Greece,Europe,GRC,National,GRCt,Total,0.893
Greece,Europe,GRC,Subnat,GRCr105,"Anatoliki Makedonia, Thraki",0.862
Greece,Europe,GRC,Subnat,GRCr101,Attiki,0.918
Greece,Europe,GRC,Subnat,GRCr111,Dytiki Ellada,0.864
Greece,Europe,GRC,Subnat,GRCr107,Dytiki Makedonia,0.885
Greece,Europe,GRC,Subnat,GRCr110,Ionia Nisia,0.872
Greece,Europe,GRC,Subnat,GRCr108,Ipeiros,0.878
Greece,Europe,GRC,Subnat,GRCr106,Kentriki Makedonia,0.876
Greece,Europe,GRC,Subnat,GRCr104,Kriti,0.882
Greece,Europe,GRC,Subnat,GRCr103,Notio Aigaio,0.87
Greece,Europe,GRC,Subnat,GRCr113,Peloponnisos,0.871
Greece,Europe,GRC,Subnat,GRCr112,Sterea Ellada,0.876
Greece,Europe,GRC,Subnat,GRCr109,Thessalia,0.88
Greece,Europe,GRC,Subnat,GRCr102,Voreio Aigaio,0.868
Grenada,America,GRD,National,GRDt,Total,0.793
Guatemala,America,GTM,National,GTMt,Total,0.629
Guatemala,America,GTM,Subnat,GTMr105,Central,0.64
Guatemala,America,GTM,Subnat,GTMr101,Metropolitan,0.723
Guatemala,America,GTM,Subnat,GTMr102,North,0.557
Guatemala,America,GTM,Subnat,GTMr107,North-Occidental,0.556
Guatemala,America,GTM,Subnat,GTMr103,North-Oriental,0.622
Guatemala,America,GTM,Subnat,GTMr108,Peten,0.61
Guatemala,America,GTM,Subnat,GTMr106,South-Occidental,0.609
Guatemala,America,GTM,Subnat,GTMr104,South-Oriental,0.615
Guinea,Africa,GIN,National,GINt,Total,0.471
Guinea,Africa,GIN,Subnat,GINr101,Boke,0.446
Guinea,Africa,GIN,Subnat,GINr102,Conakry,0.66
Guinea,Africa,GIN,Subnat,GINr103,Faranah,0.409
Guinea,Africa,GIN,Subnat,GINr104,Kankan,0.396
Guinea,Africa,GIN,Subnat,GINr105,Kindia,0.464
Guinea,Africa,GIN,Subnat,GINr106,Labe,0.404
Guinea,Africa,GIN,Subnat,GINr107,Mamou,0.437
Guinea,Africa,GIN,Subnat,GINr108,N Zerekore,0.456
Guinea-Bissau,Africa,GNB,National,GNBt,Total,0.483
Guinea-Bissau,Africa,GNB,Subnat,GNBr106,Bafata,0.463
Guinea-Bissau,Africa,GNB,Subnat,GNBr104,Biombo,0.481
Guinea-Bissau,Africa,GNB,Subnat,GNBr109,Bissau,0.578
Guinea-Bissau,Africa,GNB,Subnat,GNBr105,Bolama,0.473
Guinea-Bissau,Africa,GNB,Subnat,GNBr108,Cacheu,0.503
Guinea-Bissau,Africa,GNB,Subnat,GNBr107,Gabu,0.388
Guinea-Bissau,Africa,GNB,Subnat,GNBr103,Oio,0.433
Guinea-Bissau,Africa,GNB,Subnat,GNBr102,Quinara,0.471
Guinea-Bissau,Africa,GNB,Subnat,GNBr101,Tombali,0.467
Guyana,America,GUY,National,GUYt,Total,0.742
Guyana,America,GUY,Subnat,GUYr101,Barima-Waini,0.661
